"Mass.Feature","Replicate.Name","Adjusted.Area"
"Salicylic Acid","171023_Smp_IL2DMBnoBT5um_2",1198639.29616506
"Salicylic Acid","171023_Smp_IL2DMBnoBT5um_3",812086.119009439
"Salicylic Acid","171023_Smp_IL2DSW5um_1",1605058.36058644
"Salicylic Acid","171023_Smp_IL2DSW5um_2",1290155.44143649
"Salicylic Acid","171023_Smp_IL2DSW5um_3",1361802.23438931
"Salicylic Acid","171023_Smp_IL2noBT5um_1",1173332.2160809
"Salicylic Acid","171023_Smp_IL2noBT5um_2",866622.641134363
"Salicylic Acid","171023_Smp_IL2noBT5um_3",1574716.79391474
"Salicylic Acid","171023_Smp_IL2WBT5um_1",1057900.31785461
"Salicylic Acid","171023_Smp_IL2WBT5um_2",1392416.49988113
"Salicylic Acid","171023_Smp_IL2WBT5um_3",1190574.21442408
"Salicylic Acid","171023_Smp_IL2IT05um_1",1225423.56717609
"Salicylic Acid","171023_Smp_IL2IT05um_2",2673364.95365328
"Salicylic Acid","171023_Smp_IL2IT05um_3",1452658.95148808
"Serine","171002_Smp_IL1Control_1",796056.548387097
"Serine","171002_Smp_IL1Control_2",915345.709677419
"Serine","171002_Smp_IL1Control_3",407225.483870968
"Serine","171002_Smp_IL1DMB_1",368292.516129032
"Serine","171002_Smp_IL1DMB_2",412117.129032258
"Serine","171002_Smp_IL1DMB_3",405304
"Serine","171002_Smp_IL1DMBnoBT_1",556123.64516129
"Serine","171002_Smp_IL1DMBnoBT_2",466785.870967742
"Serine","171002_Smp_IL1DSW_1",821626.129032258
"Serine","171002_Smp_IL1DSW_3",1307296.61290323
"Serine","171002_Smp_IL1noBT_1",516297.290322581
"Serine","171002_Smp_IL1noBT_2",904846.774193548
"Serine","171002_Smp_IL1noBT_3",390817.096774194
"Serine","171002_Smp_IL1WBT_1",961770.967741935
"Serine","171002_Smp_IL1WBT_2",1599504.35483871
"Serine","171002_Smp_IL1WBT_3",627512.290322581
"Serine","171002_Smp_IL1IT0_1",498608.225806452
"Serine","171002_Smp_IL1IT0_2",2987188.96774194
"Serine","171002_Smp_IL1IT0_3",818773.838709677
"Serine","171009_Smp_IL1Control5um_1",2524142.22580645
"Serine","171009_Smp_IL1Control5um_2",1866676.67741935
"Serine","171009_Smp_IL1Control5um_3",2228369.35483871
"Serine","171009_Smp_IL1DMB5um_1",1043888.67741935
"Serine","171009_Smp_IL1DMB5um_2",1090221.32258065
"Serine","171009_Smp_IL1DMB5um_3",996526.064516129
"Serine","171009_Smp_IL1DMBnoBT5um_1",3534812.80645161
"Serine","171009_Smp_IL1DMBnoBT5um_2",1961456.16129032
"Serine","171009_Smp_IL1DMBnoBT5um_3",3082770.16129032
"Serine","171009_Smp_IL1DSW5um_1",2395818.16129032
"Serine","171009_Smp_IL1DSW5um_2",3440511.35483871
"Serine","171009_Smp_IL1DSW5um_3",5179836.87096774
"Serine","171009_Smp_IL1noBT5um_1",3489117.22580645
"Serine","171009_Smp_IL1noBT5um_2",2011790.80645161
"Serine","171009_Smp_IL1noBT5um_3",4211257.4516129
"Serine","171009_Smp_IL1WBT5um_1",2650635.5483871
"Serine","171009_Smp_IL1WBT5um_2",880591.548387097
"Serine","171009_Smp_IL1WBT5um_3",812556.612903226
"Serine","171009_Smp_IL1IT05um_1",802312.129032258
"Serine","171009_Smp_IL1IT05um_2",1799487.41935484
"Serine","171009_Smp_IL1IT05um_3",489996.161290323
"Serine","171016_Smp_IL2Control_1",38641.0967741935
"Serine","171016_Smp_IL2Control_2",34956.2258064516
"Serine","171016_Smp_IL2Control_3",104408.419354839
"Serine","171016_Smp_IL2DMB_1",185170.612903226
"Serine","171016_Smp_IL2DMB_2",65340.7419354839
"Serine","171016_Smp_IL2DMB_3",57997.1935483871
"Serine","171016_Smp_IL2DMBnoBT_1",72252.0967741935
"Serine","171016_Smp_IL2DMBnoBT_2",318691.290322581
"Serine","171016_Smp_IL2DMBnoBT_3",139842.677419355
"Serine","171016_Smp_IL2DSW_1",52757.5483870968
"Serine","171016_Smp_IL2DSW_2",135125.032258065
"Serine","171016_Smp_IL2DSW_3",60093.6129032258
"Serine","171016_Smp_IL2noBT_1",109849.193548387
"Serine","171016_Smp_IL2noBT_2",289521.032258064
"Serine","171016_Smp_IL2noBT_3",127540.129032258
"Serine","171016_Smp_IL2WBT_1",60342.4516129032
"Serine","171016_Smp_IL2WBT_2",78155
"Serine","171016_Smp_IL2WBT_3",322328.451612903
"Serine","171016_Smp_IL2IT0_1",319719.387096774
"Serine","171016_Smp_IL2IT0_2",113413.387096774
"Serine","171016_Smp_IL2IT0_3",88194.6129032258
"Serine","171023_Smp_IL2Control5um_1",672227.483870968
"Serine","171023_Smp_IL2Control5um_2",841068.290322581
"Serine","171023_Smp_IL2Control5um_3",3465278.29032258
"Serine","171023_Smp_IL2DMB5um_1",1740171.19354839
"Serine","171023_Smp_IL2DMB5um_2",733796.35483871
"Serine","171023_Smp_IL2DMB5um_3",590870.322580645
"Serine","171023_Smp_IL2DMBnoBT5um_1",1000030.38709677
"Serine","171023_Smp_IL2DMBnoBT5um_2",2630926.77419355
"Serine","171023_Smp_IL2DMBnoBT5um_3",1500651.77419355
"Serine","171023_Smp_IL2DSW5um_1",1558772.4516129
"Serine","171023_Smp_IL2DSW5um_2",2072068.70967742
"Serine","171023_Smp_IL2DSW5um_3",2754021.48387097
"Serine","171023_Smp_IL2noBT5um_1",1385282.29032258
"Serine","171023_Smp_IL2noBT5um_2",3897729.09677419
"Serine","171023_Smp_IL2noBT5um_3",2041936.77419355
"Serine","171023_Smp_IL2WBT5um_1",527546.483870968
"Serine","171023_Smp_IL2WBT5um_2",1166818.74193548
"Serine","171023_Smp_IL2WBT5um_3",466682.967741935
"Serine","171023_Smp_IL2IT05um_1",629720.032258064
"Serine","171023_Smp_IL2IT05um_2",355503.516129032
"Serine","171023_Smp_IL2IT05um_3",571593.741935484
"Shikimic Acid","171002_Smp_IL1Control_1",3762098.90322581
"Shikimic Acid","171002_Smp_IL1Control_2",4906350.96774194
"Shikimic Acid","171002_Smp_IL1Control_3",3131956.03225806
"Shikimic Acid","171002_Smp_IL1DMB_1",5723000.32258064
"Shikimic Acid","171002_Smp_IL1DMB_2",3917555.74193548
"Shikimic Acid","171002_Smp_IL1DMB_3",4155492.32258064
"Shikimic Acid","171002_Smp_IL1DMBnoBT_1",3598071.16129032
"Shikimic Acid","171002_Smp_IL1DMBnoBT_2",4906524.96774194
"Shikimic Acid","171002_Smp_IL1DSW_1",5032490.67741935
"Shikimic Acid","171002_Smp_IL1DSW_3",4659132.51612903
"Shikimic Acid","171002_Smp_IL1noBT_1",4509334.41935484
"Shikimic Acid","171002_Smp_IL1noBT_2",5290606.58064516
"Shikimic Acid","171002_Smp_IL1noBT_3",3830166.58064516
"Shikimic Acid","171002_Smp_IL1WBT_1",5519203.29032258
"Shikimic Acid","171002_Smp_IL1WBT_2",3107325.67741935
"Shikimic Acid","171002_Smp_IL1WBT_3",5153150.32258064
"Shikimic Acid","171002_Smp_IL1IT0_1",3985899.38709677
"Shikimic Acid","171002_Smp_IL1IT0_2",5376362.38709677
"Shikimic Acid","171002_Smp_IL1IT0_3",4037314.51612903
"Shikimic Acid","171009_Smp_IL1Control5um_1",4003941.12903226
"Shikimic Acid","171009_Smp_IL1Control5um_2",2113046.64516129
"Shikimic Acid","171009_Smp_IL1Control5um_3",4801604.83870968
"Shikimic Acid","171009_Smp_IL1DMB5um_1",4009003.03225806
"Shikimic Acid","171009_Smp_IL1DMB5um_2",4490553.64516129
"Shikimic Acid","171009_Smp_IL1DMB5um_3",3753113.58064516
"Shikimic Acid","171009_Smp_IL1DMBnoBT5um_1",4214985.35483871
"Shikimic Acid","171009_Smp_IL1DMBnoBT5um_2",3441914.58064516
"Shikimic Acid","171009_Smp_IL1DMBnoBT5um_3",4390650.51612903
"Shikimic Acid","171009_Smp_IL1DSW5um_1",3720990.93548387
"Shikimic Acid","171009_Smp_IL1DSW5um_2",3060016.38709677
"Shikimic Acid","171009_Smp_IL1DSW5um_3",2261521.03225806
"Shikimic Acid","171009_Smp_IL1noBT5um_1",3995105.48387097
"Shikimic Acid","171009_Smp_IL1noBT5um_2",3330463.83870968
"Shikimic Acid","171009_Smp_IL1noBT5um_3",4289148.64516129
"Shikimic Acid","171009_Smp_IL1WBT5um_1",1637302.58064516
"Shikimic Acid","171009_Smp_IL1WBT5um_2",3910515.29032258
"Shikimic Acid","171009_Smp_IL1WBT5um_3",2615892.61290323
"Shikimic Acid","171009_Smp_IL1IT05um_1",3804783.16129032
"Shikimic Acid","171009_Smp_IL1IT05um_2",3272003.58064516
"Shikimic Acid","171009_Smp_IL1IT05um_3",1877738.77419355
"Shikimic Acid","171016_Smp_IL2Control_1",2675519.41935484
"Shikimic Acid","171016_Smp_IL2Control_2",3778446.48387097
"Shikimic Acid","171016_Smp_IL2Control_3",1288883.48387097
"Shikimic Acid","171016_Smp_IL2DMB_1",2243204.25806452
"Shikimic Acid","171016_Smp_IL2DMB_2",2632690.16129032
"Shikimic Acid","171016_Smp_IL2DMB_3",2961958.96774194
"Shikimic Acid","171016_Smp_IL2DMBnoBT_1",3519361.41935484
"Shikimic Acid","171016_Smp_IL2DMBnoBT_2",1672197.06451613
"Shikimic Acid","171016_Smp_IL2DMBnoBT_3",3492643.06451613
"Shikimic Acid","171016_Smp_IL2DSW_1",2260241.29032258
"Shikimic Acid","171016_Smp_IL2DSW_2",2849256.5483871
"Shikimic Acid","171016_Smp_IL2DSW_3",2797753.48387097
"Shikimic Acid","171016_Smp_IL2noBT_1",3183012.87096774
"Shikimic Acid","171016_Smp_IL2noBT_2",1960158.64516129
"Shikimic Acid","171016_Smp_IL2noBT_3",2122483.80645161
"Shikimic Acid","171016_Smp_IL2WBT_1",2293048.70967742
"Shikimic Acid","171016_Smp_IL2WBT_2",3788728.38709677
"Shikimic Acid","171016_Smp_IL2WBT_3",3359622.87096774
"Shikimic Acid","171016_Smp_IL2IT0_1",2931805.51612903
"Shikimic Acid","171016_Smp_IL2IT0_2",2032363.96774194
"Shikimic Acid","171016_Smp_IL2IT0_3",2131015.41935484
"Shikimic Acid","171023_Smp_IL2Control5um_1",1606455
"Shikimic Acid","171023_Smp_IL2Control5um_2",2001630.51612903
"Shikimic Acid","171023_Smp_IL2Control5um_3",1946568.87096774
"Shikimic Acid","171023_Smp_IL2DMB5um_1",2682133.29032258
"Shikimic Acid","171023_Smp_IL2DMB5um_2",2006096.51612903
"Shikimic Acid","171023_Smp_IL2DMB5um_3",2445395.06451613
"Shikimic Acid","171023_Smp_IL2DMBnoBT5um_1",1307046.83870968
"Shikimic Acid","171023_Smp_IL2DMBnoBT5um_2",2816638.09677419
"Shikimic Acid","171023_Smp_IL2DMBnoBT5um_3",1666746
"Shikimic Acid","171023_Smp_IL2DSW5um_1",1241460.06451613
"Shikimic Acid","171023_Smp_IL2DSW5um_2",1026403.5483871
"Shikimic Acid","171023_Smp_IL2DSW5um_3",2549637.90322581
"Shikimic Acid","171023_Smp_IL2noBT5um_1",1816500.12903226
"Shikimic Acid","171023_Smp_IL2noBT5um_2",1772182.51612903
"Shikimic Acid","171023_Smp_IL2noBT5um_3",1435744.16129032
"Shikimic Acid","171023_Smp_IL2WBT5um_1",2926448.93548387
"Shikimic Acid","171023_Smp_IL2WBT5um_2",1463566.38709677
"Shikimic Acid","171023_Smp_IL2WBT5um_3",2743822.83870968
"Shikimic Acid","171023_Smp_IL2IT05um_1",2113178.5483871
"Shikimic Acid","171023_Smp_IL2IT05um_2",2983596.70967742
"Shikimic Acid","171023_Smp_IL2IT05um_3",2000152.4516129
"Stachydrine hydrochloride","171002_Smp_IL1Control_1",56162848.1290323
"Stachydrine hydrochloride","171002_Smp_IL1Control_2",40798966.1935484
"Stachydrine hydrochloride","171002_Smp_IL1Control_3",20563144.1290323
"Stachydrine hydrochloride","171002_Smp_IL1DMB_1",40367779.2258065
"Stachydrine hydrochloride","171002_Smp_IL1DMB_2",56140172
"Stachydrine hydrochloride","171002_Smp_IL1DMB_3",68469561.2903226
"Stachydrine hydrochloride","171002_Smp_IL1DMBnoBT_1",67579302.4516129
"Stachydrine hydrochloride","171002_Smp_IL1DMBnoBT_2",62414110.5806452
"Stachydrine hydrochloride","171002_Smp_IL1DSW_1",32480303.0967742
"Stachydrine hydrochloride","171002_Smp_IL1DSW_3",31623991.0967742
"Stachydrine hydrochloride","171002_Smp_IL1noBT_1",78545186.5806452
"Stachydrine hydrochloride","171002_Smp_IL1noBT_2",58183766.4516129
"Stachydrine hydrochloride","171002_Smp_IL1noBT_3",59912626.7096774
"Stachydrine hydrochloride","171002_Smp_IL1WBT_1",62032811.0967742
"Stachydrine hydrochloride","171002_Smp_IL1WBT_2",75402761.5483871
"Stachydrine hydrochloride","171002_Smp_IL1WBT_3",73807402.3225806
"Stachydrine hydrochloride","171002_Smp_IL1IT0_1",76117366.4516129
"Stachydrine hydrochloride","171002_Smp_IL1IT0_2",70095140.3870968
"Stachydrine hydrochloride","171002_Smp_IL1IT0_3",96578486.7096774
"Stachydrine hydrochloride","171009_Smp_IL1Control5um_1",168360978.064516
"Stachydrine hydrochloride","171009_Smp_IL1Control5um_2",146508179.612903
"Stachydrine hydrochloride","171009_Smp_IL1Control5um_3",208482204.903226
"Stachydrine hydrochloride","171009_Smp_IL1DMB5um_1",177979892.645161
"Stachydrine hydrochloride","171009_Smp_IL1DMB5um_2",174314232.774194
"Stachydrine hydrochloride","171009_Smp_IL1DMB5um_3",168761110.709677
"Stachydrine hydrochloride","171009_Smp_IL1DMBnoBT5um_1",144188478.967742
"Stachydrine hydrochloride","171009_Smp_IL1DMBnoBT5um_2",159858701.935484
"Stachydrine hydrochloride","171009_Smp_IL1DMBnoBT5um_3",264975402.322581
"Stachydrine hydrochloride","171009_Smp_IL1DSW5um_1",126834355.096774
"Stachydrine hydrochloride","171009_Smp_IL1DSW5um_2",156549349.16129
"Stachydrine hydrochloride","171009_Smp_IL1DSW5um_3",127402126.451613
"Stachydrine hydrochloride","171009_Smp_IL1noBT5um_1",197141251.612903
"Stachydrine hydrochloride","171009_Smp_IL1noBT5um_2",210240181.16129
"Stachydrine hydrochloride","171009_Smp_IL1noBT5um_3",312440596.645161
"Stachydrine hydrochloride","171009_Smp_IL1WBT5um_1",62320962.5806452
"Stachydrine hydrochloride","171009_Smp_IL1WBT5um_2",190965681.032258
"Stachydrine hydrochloride","171009_Smp_IL1WBT5um_3",100595836.129032
"Stachydrine hydrochloride","171009_Smp_IL1IT05um_1",79193289.8064516
"Stachydrine hydrochloride","171009_Smp_IL1IT05um_2",63065465.5483871
"Stachydrine hydrochloride","171009_Smp_IL1IT05um_3",120238654.967742
"Stachydrine hydrochloride","171016_Smp_IL2Control_1",24500663.0967742
"Stachydrine hydrochloride","171016_Smp_IL2Control_2",42149423.2258065
"Stachydrine hydrochloride","171016_Smp_IL2Control_3",44312089.8064516
"Stachydrine hydrochloride","171016_Smp_IL2DMB_1",56933151.7419355
"Stachydrine hydrochloride","171016_Smp_IL2DMB_2",45721403.7419355
"Stachydrine hydrochloride","171016_Smp_IL2DMB_3",56833242.0645161
"Stachydrine hydrochloride","171016_Smp_IL2DMBnoBT_1",53996346.0645161
"Stachydrine hydrochloride","171016_Smp_IL2DMBnoBT_2",55387721.1612903
"Stachydrine hydrochloride","171016_Smp_IL2DMBnoBT_3",44480450.7096774
"Stachydrine hydrochloride","171016_Smp_IL2DSW_1",38650612.516129
"Stachydrine hydrochloride","171016_Smp_IL2DSW_2",42979672.6451613
"Stachydrine hydrochloride","171016_Smp_IL2DSW_3",37852382.8387097
"Stachydrine hydrochloride","171016_Smp_IL2noBT_1",61656338.7096774
"Stachydrine hydrochloride","171016_Smp_IL2noBT_2",64741149.1612903
"Stachydrine hydrochloride","171016_Smp_IL2noBT_3",34467622.5806452
"Stachydrine hydrochloride","171016_Smp_IL2WBT_1",40662703.6129032
"Stachydrine hydrochloride","171016_Smp_IL2WBT_2",55709033.6774193
"Stachydrine hydrochloride","171016_Smp_IL2WBT_3",40112807.483871
"Stachydrine hydrochloride","171016_Smp_IL2IT0_1",59545149.9354839
"Stachydrine hydrochloride","171016_Smp_IL2IT0_2",63043612.6451613
"Stachydrine hydrochloride","171016_Smp_IL2IT0_3",64208941.1612903
"Stachydrine hydrochloride","171023_Smp_IL2Control5um_1",100674596.387097
"Stachydrine hydrochloride","171023_Smp_IL2Control5um_2",97998034.8387097
"Stachydrine hydrochloride","171023_Smp_IL2Control5um_3",166627653.677419
"Stachydrine hydrochloride","171023_Smp_IL2DMB5um_1",103571176.258065
"Stachydrine hydrochloride","171023_Smp_IL2DMB5um_2",109993295.483871
"Stachydrine hydrochloride","171023_Smp_IL2DMB5um_3",212885160.774194
"Stachydrine hydrochloride","171023_Smp_IL2DMBnoBT5um_1",79404364.9032258
"Stachydrine hydrochloride","171023_Smp_IL2DMBnoBT5um_2",89928034.5806452
"Stachydrine hydrochloride","171023_Smp_IL2DMBnoBT5um_3",96662942.1935484
"Stachydrine hydrochloride","171023_Smp_IL2DSW5um_1",138667118.451613
"Stachydrine hydrochloride","171023_Smp_IL2DSW5um_2",124150788.645161
"Stachydrine hydrochloride","171023_Smp_IL2DSW5um_3",115918597.935484
"Stachydrine hydrochloride","171023_Smp_IL2noBT5um_1",88978645.6774193
"Stachydrine hydrochloride","171023_Smp_IL2noBT5um_2",160995472
"Stachydrine hydrochloride","171023_Smp_IL2noBT5um_3",126656538.322581
"Stachydrine hydrochloride","171023_Smp_IL2WBT5um_1",80991925.9354839
"Stachydrine hydrochloride","171023_Smp_IL2WBT5um_2",423939557.16129
"Stachydrine hydrochloride","171023_Smp_IL2WBT5um_3",64634810.8387097
"Stachydrine hydrochloride","171023_Smp_IL2IT05um_1",69998119.483871
"Stachydrine hydrochloride","171023_Smp_IL2IT05um_2",98355689.0322581
"Stachydrine hydrochloride","171023_Smp_IL2IT05um_3",124422752.516129
"Succinic Acid","171002_Smp_IL1Control_1",16710381.8709677
"Succinic Acid","171002_Smp_IL1Control_2",15811220.9677419
"Succinic Acid","171002_Smp_IL1Control_3",14882700.8387097
"Succinic Acid","171002_Smp_IL1DMB_1",12692198.9354839
"Succinic Acid","171002_Smp_IL1DMB_2",9952220.93548387
"Succinic Acid","171002_Smp_IL1DMB_3",13971946.483871
"Succinic Acid","171002_Smp_IL1DMBnoBT_1",12090289.9032258
"Succinic Acid","171002_Smp_IL1DMBnoBT_2",13700127.6129032
"Succinic Acid","171002_Smp_IL1DSW_1",11329572.1935484
"Succinic Acid","171002_Smp_IL1DSW_3",14124747.483871
"Succinic Acid","171002_Smp_IL1noBT_1",13125688.1290323
"Succinic Acid","171002_Smp_IL1noBT_2",15432144.1935484
"Succinic Acid","171002_Smp_IL1noBT_3",12893323.2903226
"Succinic Acid","171002_Smp_IL1WBT_1",16928424.4516129
"Succinic Acid","171002_Smp_IL1WBT_2",13449509.6129032
"Succinic Acid","171002_Smp_IL1WBT_3",12589308.8064516
"Succinic Acid","171002_Smp_IL1IT0_1",14446743.8387097
"Succinic Acid","171002_Smp_IL1IT0_2",16625322.0645161
"Succinic Acid","171002_Smp_IL1IT0_3",14445165.6774194
"Succinic Acid","171009_Smp_IL1Control5um_1",15088616.7419355
"Succinic Acid","171009_Smp_IL1Control5um_2",14349770.6451613
"Succinic Acid","171009_Smp_IL1Control5um_3",16612356.2580645
"Succinic Acid","171009_Smp_IL1DMB5um_1",13353443.8387097
"Succinic Acid","171009_Smp_IL1DMB5um_2",13339081.3548387
"Succinic Acid","171009_Smp_IL1DMB5um_3",13829295.483871
"Succinic Acid","171009_Smp_IL1DMBnoBT5um_1",20066048.5806452
"Succinic Acid","171009_Smp_IL1DMBnoBT5um_2",18564503.4193548
"Succinic Acid","171009_Smp_IL1DMBnoBT5um_3",17702071.483871
"Succinic Acid","171009_Smp_IL1DSW5um_1",21582757.9354839
"Succinic Acid","171009_Smp_IL1DSW5um_2",24328754.8387097
"Succinic Acid","171009_Smp_IL1DSW5um_3",19079711.8064516
"Succinic Acid","171009_Smp_IL1noBT5um_1",18723419.6774194
"Succinic Acid","171009_Smp_IL1noBT5um_2",18557803.483871
"Succinic Acid","171009_Smp_IL1noBT5um_3",24467546.9677419
"Succinic Acid","171009_Smp_IL1WBT5um_1",14484572.9354839
"Succinic Acid","171009_Smp_IL1WBT5um_2",12056436.6129032
"Succinic Acid","171009_Smp_IL1WBT5um_3",11114493.2258065
"Succinic Acid","171009_Smp_IL1IT05um_1",11022325.6129032
"Succinic Acid","171009_Smp_IL1IT05um_2",13156675.0967742
"Succinic Acid","171009_Smp_IL1IT05um_3",10920005.1935484
"Succinic Acid","171016_Smp_IL2Control_1",6702373.35483871
"Succinic Acid","171016_Smp_IL2Control_2",8862148.35483871
"Succinic Acid","171016_Smp_IL2Control_3",8289142.96774193
"Succinic Acid","171016_Smp_IL2DMB_1",8192886.35483871
"Succinic Acid","171016_Smp_IL2DMB_2",7730262.4516129
"Succinic Acid","171016_Smp_IL2DMB_3",7769509.74193548
"Succinic Acid","171016_Smp_IL2DMBnoBT_1",7479208.51612903
"Succinic Acid","171016_Smp_IL2DMBnoBT_2",10272594.2258065
"Succinic Acid","171016_Smp_IL2DMBnoBT_3",12098241.516129
"Succinic Acid","171016_Smp_IL2DSW_1",8593146.22580645
"Succinic Acid","171016_Smp_IL2DSW_2",9984918.90322581
"Succinic Acid","171016_Smp_IL2DSW_3",7779124.64516129
"Succinic Acid","171016_Smp_IL2noBT_1",8495254.38709677
"Succinic Acid","171016_Smp_IL2noBT_2",10219484
"Succinic Acid","171016_Smp_IL2noBT_3",7711220.67741935
"Succinic Acid","171016_Smp_IL2WBT_1",9071075.58064516
"Succinic Acid","171016_Smp_IL2WBT_2",10196036.0967742
"Succinic Acid","171016_Smp_IL2WBT_3",7557570.25806452
"Succinic Acid","171016_Smp_IL2IT0_1",9388890.32258064
"Succinic Acid","171016_Smp_IL2IT0_2",10050969.6774194
"Succinic Acid","171016_Smp_IL2IT0_3",9743686.61290323
"Succinic Acid","171023_Smp_IL2Control5um_1",9436725.35483871
"Succinic Acid","171023_Smp_IL2Control5um_2",8610636.03225806
"Succinic Acid","171023_Smp_IL2Control5um_3",13151446.6774194
"Succinic Acid","171023_Smp_IL2DMB5um_1",14742937.6774194
"Succinic Acid","171023_Smp_IL2DMB5um_2",8734165.74193548
"Succinic Acid","171023_Smp_IL2DMB5um_3",10533710.2258065
"Succinic Acid","171023_Smp_IL2DMBnoBT5um_1",10686371.8387097
"Succinic Acid","171023_Smp_IL2DMBnoBT5um_2",12032894.2258065
"Succinic Acid","171023_Smp_IL2DMBnoBT5um_3",9610150.96774193
"Succinic Acid","171023_Smp_IL2DSW5um_1",17434014.1935484
"Succinic Acid","171023_Smp_IL2DSW5um_2",16010623.0967742
"Succinic Acid","171023_Smp_IL2DSW5um_3",12521243
"Succinic Acid","171023_Smp_IL2noBT5um_1",9616404.67741936
"Succinic Acid","171023_Smp_IL2noBT5um_2",12766776.6451613
"Succinic Acid","171023_Smp_IL2noBT5um_3",16357730.6451613
"Succinic Acid","171023_Smp_IL2WBT5um_1",9499030.4516129
"Succinic Acid","171023_Smp_IL2WBT5um_2",10387633.483871
"Succinic Acid","171023_Smp_IL2WBT5um_3",8178177.74193548
"Succinic Acid","171023_Smp_IL2IT05um_1",5953758
"Succinic Acid","171023_Smp_IL2IT05um_2",10109529.0967742
"Succinic Acid","171023_Smp_IL2IT05um_3",9108946.77419355
"Succinic semialdehyde","171002_Smp_IL1Control_1",2979212.09677419
"Succinic semialdehyde","171002_Smp_IL1Control_2",2847847.70967742
"Succinic semialdehyde","171002_Smp_IL1Control_3",2628648.87096774
"Succinic semialdehyde","171002_Smp_IL1DMB_1",2299627.03225806
"Succinic semialdehyde","171002_Smp_IL1DMB_2",2215513.93548387
"Succinic semialdehyde","171002_Smp_IL1DMB_3",2338850.93548387
"Succinic semialdehyde","171002_Smp_IL1DMBnoBT_1",2621764.64516129
"Succinic semialdehyde","171002_Smp_IL1DMBnoBT_2",2206340.58064516
"Succinic semialdehyde","171002_Smp_IL1DSW_1",2299681.29032258
"Succinic semialdehyde","171002_Smp_IL1DSW_3",2974526.25806452
"Succinic semialdehyde","171002_Smp_IL1noBT_1",2678700.06451613
"Succinic semialdehyde","171002_Smp_IL1noBT_2",2844836.38709677
"Succinic semialdehyde","171002_Smp_IL1noBT_3",2340623.67741935
"Succinic semialdehyde","171002_Smp_IL1WBT_1",3334680.06451613
"Succinic semialdehyde","171002_Smp_IL1WBT_2",2414011.4516129
"Succinic semialdehyde","171002_Smp_IL1WBT_3",2147857.87096774
"Succinic semialdehyde","171002_Smp_IL1IT0_1",2234148.77419355
"Succinic semialdehyde","171002_Smp_IL1IT0_2",2908359.48387097
"Succinic semialdehyde","171002_Smp_IL1IT0_3",2498237.74193548
"Succinic semialdehyde","171009_Smp_IL1Control5um_1",4123638.16129032
"Succinic semialdehyde","171009_Smp_IL1Control5um_2",3617067.09677419
"Succinic semialdehyde","171009_Smp_IL1Control5um_3",3863032
"Succinic semialdehyde","171009_Smp_IL1DMB5um_1",3260683.29032258
"Succinic semialdehyde","171009_Smp_IL1DMB5um_2",3243460.09677419
"Succinic semialdehyde","171009_Smp_IL1DMB5um_3",8197826.64516129
"Succinic semialdehyde","171009_Smp_IL1DMBnoBT5um_1",3637211.80645161
